"";"Bill_shock";"Online_account";"Opt_In_Mail";"Opt_In_Post";"Opt_In_Tel";"MA_Grundversorger";"MA_Erweitert";"MA_Restlich";"Recovered";"Continuous_relationship";"Age";"Consumption";"Annual_account";"DBII";"Minimum_contract_term";"Customer_since_interval";"Contract_start_date_interval";"Longitude";"Latitude";"Inhabitants";"Cluster"
"1357";0;0;0;1;0;1;0;0;0;0;39;2108;68,72;11,0818765304007;12;98;0;47,7397;7,80473;2932;"8"
"1358";0;0;0;1;0;1;0;0;0;0;74;3587;209,44;14,1062626631248;12;111;13;48,1533;8,42231;5895;"8"
"1359";0;0;0;1;0;1;0;0;0;0;39;3271;121,49;14,3725602234804;24;109;37;48,1533;8,42231;5895;"8"
"1360";0;0;0;1;0;1;0;0;0;0;70;1702;107,14;9,76396488400087;24;109;37;50,8741;6,86119;55073;"0"
"1361";0;0;0;1;0;1;0;0;0;0;42;3628;460,22;12,7510303365659;24;109;13;47,8193;8,67623;4577;"8"
"1362";0;0;0;1;0;1;0;0;0;0;59;4035;22,01;14,1454276808335;24;109;37;47,675;7,87473;18598;"8"
"1363";0;0;0;1;0;1;0;0;0;0;38;3045;165,54;12,0087329582244;12;109;37;47,5878;7,77186;31733;"8"
"1364";1;0;0;1;0;1;0;0;0;0;42;3774;732,5;13,0451510104679;24;98;0;47,5878;7,77186;31733;"0"
"1365";1;0;0;1;0;0;1;0;0;0;37;4447;521,49;9,26885999769845;24;97;0;48,0333;7,76471;5211;"0"
"1366";0;0;0;1;0;1;0;0;0;0;29;3449;-78,42;11,654374381214;12;96;0;47,8233;8,8224;3631;"8"
"1367";0;0;0;1;0;1;0;0;0;0;39;2338;346,15;9,91257946892257;24;108;13;47,6183;7,97563;3821;"8"
"1368";1;0;0;1;0;0;0;1;0;0;66;2208;195,28;12,2205896260939;24;109;13;48,0543;8,4237;17568;"1"
"1369";1;0;1;1;1;0;1;0;0;0;68;3750;479,48;10,5989392308048;24;110;13;47,8135;7,91173;636;"0"
"1370";0;0;0;1;0;1;0;0;0;0;37;2526;129,88;12,1848400050483;24;108;37;47,9598;8,50041;21340;"8"
"1371";0;1;0;1;0;1;0;0;0;0;60;4073;106,98;13,6346760671928;12;108;13;47,8193;8,67623;4577;"2"
"1372";0;0;0;1;0;1;0;0;0;0;36;4146;168,52;14,1886073196199;24;108;13;47,7569;7,62814;5332;"8"
"1373";1;0;0;1;0;1;0;0;0;0;56;3387;282,21;13,9515943847043;24;107;13;47,5878;7,77186;31733;"8"
"1374";0;0;0;1;0;1;0;0;0;0;35;2804;132,25;13,000595876235;24;108;13;47,5537;7,68462;13749;"8"
"1375";1;0;0;1;0;0;1;0;0;0;48;4007;268,27;9,26788737844748;24;96;0;47,7897;7,89303;4354;"0"
"1376";0;0;0;1;0;1;0;0;0;0;42;3163;82,54;12,8872229653063;12;108;13;47,8961;8,50809;7436;"8"
"1377";0;0;1;1;0;1;0;0;0;0;46;2775;58,29;12,9159383375209;24;107;13;47,6266;7,91964;12594;"5"
"1378";0;0;0;1;0;1;0;0;0;0;50;1233;689,59;9,06033098484849;24;107;34;47,9598;8,50041;21340;"0"
"1379";0;0;0;1;0;1;0;0;0;0;72;4052;-80,28;12,8585055455904;12;107;23;47,9598;8,50041;21340;"8"
"1380";0;0;1;1;0;1;0;0;0;0;42;2908;192,69;13,3065489409844;24;107;13;47,5864;8,0247;6765;"5"
"1381";0;0;0;1;0;1;0;0;0;0;65;1697;87,16;9,75019609700905;24;107;37;47,907;8,65239;5991;"8"
"1382";0;0;0;1;0;1;0;0;0;0;86;3163;182,84;13,3429088056037;24;107;37;47,5878;7,77186;31733;"0"
"1383";0;0;0;1;0;1;0;0;0;0;54;2844;91,39;12,1699621461187;12;107;37;48,095;8,55263;3581;"8"
"1384";1;0;0;1;0;1;0;0;0;0;64;3671;266,87;14,3234714887705;12;107;13;47,675;7,87473;18598;"8"
"1385";0;0;0;1;0;1;0;0;0;0;39;1696;-16,95;9,17988178217821;12;107;13;47,675;7,87473;18598;"8"
"1386";1;0;0;1;0;1;0;0;0;0;48;2330;98,1;10,7472809972517;12;107;13;47,675;7,87473;18598;"8"
"1387";0;0;0;1;0;1;0;0;0;0;60;1876;44,13;11,3004137619886;24;106;34;47,9598;8,50041;21340;"8"
"1388";0;0;0;1;0;1;0;0;0;0;78;1777;263,53;8,73859340283455;12;106;37;47,5878;7,77186;31733;"0"
"1389";0;0;0;1;0;1;0;0;0;0;47;1821;72,28;10,1125618436578;24;107;13;47,5877;8,06966;8500;"8"
"1390";0;0;0;1;0;1;0;0;0;0;70;4131;251,22;12,9489510610103;12;94;0;47,5877;8,06966;8500;"8"
"1391";0;0;0;1;0;0;1;0;0;0;57;4352;191,24;11,3428517829457;24;107;13;47,7897;7,89303;4354;"6"
"1392";1;0;0;1;0;1;0;0;0;0;41;1840;340,59;9,55502168622338;12;106;13;47,6266;7,91964;12594;"8"
"1393";0;1;1;1;0;1;0;0;0;0;33;1821;42,63;11,1267455643762;24;106;13;47,675;7,87473;18598;"2"
"1394";0;0;0;1;0;1;0;0;0;0;37;3246;121,22;14,299861501692;24;106;13;47,675;7,87473;18598;"8"
"1395";0;0;1;1;1;0;1;0;0;0;35;2815;63,13;13,1576441593083;24;106;13;47,9376;8,19061;11538;"0"
"1396";0;0;0;1;0;1;0;0;0;0;41;3431;-128,57;14,0709130092593;24;106;13;47,6189;7,66306;20638;"8"
"1397";1;0;0;1;0;1;0;0;0;0;79;3200;214,98;13,1896242236025;24;106;33;47,9393;8,72714;5581;"8"
"1398";0;0;0;1;0;1;0;0;0;0;48;3267;143,73;12,5378704777335;12;106;37;47,6029;7,67384;13965;"8"
"1399";0;0;0;1;0;1;0;0;0;0;56;3827;-32,27;14,0285316907421;12;105;13;47,6068;7,61412;28610;"8"
"1400";0;0;0;1;0;1;0;0;0;0;51;4728;19,07;14,2304769841985;12;105;37;47,6189;7,66306;20638;"8"
"1401";0;0;0;1;0;1;0;0;0;0;36;2443;-57,29;11,1264386120401;12;106;37;48,1381;8,50761;5825;"8"
"1402";0;0;0;1;0;1;0;0;0;0;63;1825;73,38;9,7139403961136;24;106;37;47,6189;7,66306;20638;"8"
"1403";0;0;1;1;0;1;0;0;0;0;38;3511;87,26;11,3225417240083;12;105;13;47,5908;7,70282;2486;"5"
"1404";0;0;0;1;0;1;0;0;0;0;64;2749;71,2;12,8387604233079;24;106;13;47,8123;7,65944;18072;"8"
"1405";0;0;0;1;0;1;0;0;0;0;44;2979;147,9;12,4157588642473;12;105;13;47,9598;8,50041;21340;"8"
"1406";1;0;1;1;0;0;0;1;0;0;48;1729;129,23;10,1698830583417;12;111;13;48,0543;8,4237;17568;"1"
"1407";1;0;0;0;0;1;0;0;0;0;45;1944;234,26;9,82696121212121;12;106;13;47,675;7,87473;18598;"0"
"1408";0;0;0;1;0;1;0;0;0;0;38;4219;173,38;14,052040310363;24;105;13;47,675;7,87473;18598;"8"
"1409";0;0;0;1;0;1;0;0;0;0;79;2988;-183,08;12,6318928564023;24;93;0;48,1381;8,50761;5825;"8"
"1410";0;0;0;1;0;1;0;0;0;0;52;3548;148,7;14,0039637349398;12;105;37;47,6266;7,91964;12594;"8"
"1411";1;0;0;1;0;1;0;0;0;0;67;3940;712,22;14,2528102451839;24;105;33;47,5878;7,77186;31733;"0"
"1412";0;0;0;1;0;1;0;0;0;0;37;2444;60,22;11,8975459722222;12;105;13;47,5878;7,77186;31733;"8"
"1413";0;0;0;1;0;1;0;0;0;0;71;3204;19,71;14,1761353146469;24;105;13;47,9598;8,50041;21340;"8"
"1414";0;0;0;1;0;1;0;0;0;0;37;1741;131,41;9,87924751988862;24;106;13;47,9115;8,27922;1954;"8"
"1415";0;0;0;1;0;1;0;0;0;0;41;4227;4,38;13,1196499590916;24;105;13;47,6068;7,61412;28610;"8"
"1416";1;0;0;1;0;1;0;0;0;0;33;2761;348,94;12,876220019084;24;105;13;47,6246;8,12394;7240;"8"
"1417";0;0;0;1;0;1;0;0;0;0;70;3251;140,25;13,2310461405655;12;105;37;47,6365;7,62382;2911;"8"
"1418";0;0;0;1;0;1;0;0;0;0;60;3152;177,7;13,0642007005948;24;93;0;47,6365;7,62382;2911;"8"
"1419";0;0;0;1;0;1;0;0;0;0;83;4101;302,46;13,793379093435;24;105;13;47,5537;7,68462;13749;"8"
"1420";0;0;0;1;0;0;1;0;0;0;35;2397;119,71;12,348361104483;12;93;0;47,9376;8,19061;11538;"6"
"1421";0;0;1;1;0;1;0;0;0;0;65;3682;179,34;14,3529685974038;12;105;13;47,7811;8,7633;8186;"5"
"1422";0;0;0;1;0;0;0;1;0;0;47;1228;-167,41;8,79326348342202;12;104;13;48,0543;8,4237;17568;"1"
"1423";0;0;0;1;0;1;0;0;0;0;50;2440;235,4;10,569730502477;12;105;37;47,6189;7,66306;20638;"8"
"1424";1;0;0;1;0;1;0;0;0;0;33;2288;275,02;10,2077916116116;12;105;37;47,5878;7,77186;31733;"0"
"1425";0;0;0;1;0;1;0;0;0;0;46;2137;50,83;12,9047519275718;24;105;29;47,7249;7,56701;3848;"8"
"1426";1;0;0;1;0;1;0;0;0;0;46;2568;403,79;12,3093344600939;24;104;13;48,0204;8,29805;3904;"8"
"1427";0;0;1;1;0;1;0;0;0;0;39;3237;149,55;14,2727856531531;24;105;13;47,6246;8,12394;7240;"5"
"1428";0;0;0;1;0;1;0;0;0;0;73;3865;-1121,63;13,0287138646118;24;108;26;47,5864;8,0247;6765;"0"
"1429";0;0;0;1;0;1;0;0;0;0;69;2647;64,41;13,9857654591837;24;92;0;47,9393;8,72714;5581;"8"
"1430";0;0;0;1;0;1;0;0;0;0;44;2850;145,48;12,4937986869475;24;104;37;47,6068;7,61412;28610;"8"
"1431";0;0;0;1;0;1;0;0;0;0;29;1839;75,68;9,55328077720442;12;104;13;47,6246;8,12394;7240;"8"
"1432";0;0;0;1;0;1;0;0;0;0;38;2321;62,73;11,0601536092342;24;104;13;47,6068;7,61412;28610;"8"
"1433";0;0;1;1;0;1;0;0;0;0;47;1798;92,23;10,0462258630245;24;104;13;47,8193;8,67623;4577;"5"
"1434";0;0;0;1;1;1;0;0;0;0;61;2863;117,74;13,2464631818968;24;92;0;47,8851;8,35481;7590;"3"
"1435";0;0;1;1;0;1;0;0;0;0;44;2957;15,13;12,7852548918575;24;104;13;47,6189;7,66306;20638;"5"
"1436";0;0;1;1;0;0;1;0;0;0;37;2820;116,43;11,0973547267183;24;103;13;47,9376;8,19061;11538;"0"
"1437";0;0;0;1;0;0;1;0;0;0;79;1635;67,52;9,56397395265495;24;104;37;47,9376;8,19061;11538;"6"
"1438";1;0;0;1;0;1;0;0;0;0;47;1662;1108,1;9,27308309113537;24;103;13;47,6189;7,66306;20638;"0"
"1439";1;0;0;1;0;1;0;0;0;0;43;4488;399,22;12,0807709653486;12;103;25;47,7811;8,7633;8186;"0"
"1440";0;0;0;1;1;1;0;0;0;0;47;2750;89,12;12,224023770392;24;103;13;47,6029;7,67384;13965;"3"
"1441";0;0;0;1;0;1;0;0;0;0;41;1545;-102,61;9,30241014691539;24;103;37;47,9393;8,72714;5581;"8"
"1442";1;0;0;1;0;1;0;0;0;0;53;3192;228,56;14,1414082882883;24;105;13;47,9393;8,72714;5581;"8"
"1443";0;0;0;1;0;1;0;0;0;0;69;2710;53,94;11,8220854276509;12;103;37;48,095;8,55263;3581;"8"
"1444";0;1;0;1;0;1;0;0;0;0;56;3030;186,46;12,6538301996117;12;103;13;47,738;8,0003;1902;"2"
"1445";0;0;0;1;0;1;0;0;0;0;45;3141;52,18;13,991473768116;24;103;13;47,6266;7,91964;12594;"8"
"1446";1;0;0;1;0;1;0;0;0;0;34;2366;187,01;11,1807504513889;24;103;13;47,5878;7,77186;31733;"8"
"1447";0;0;1;1;0;1;0;0;0;0;32;2770;151,08;10,8621472910217;24;104;13;47,9598;8,50041;21340;"5"
"1448";1;0;0;1;0;1;0;0;0;0;44;3043;240,39;12,688164580292;12;103;37;47,7811;8,7633;8186;"8"
"1449";0;0;0;1;0;1;0;0;0;0;55;3548;124,82;13,2052644567112;12;103;13;47,6068;7,61412;28610;"8"
"1450";1;0;1;1;0;1;0;0;0;0;38;3422;250,34;11,1577628560879;12;103;13;47,6619;8,05664;4284;"5"
"1451";0;0;0;1;0;1;0;0;0;0;45;2797;119,33;11,4182982574593;12;103;13;47,5878;7,77186;31733;"8"
"1452";0;0;0;1;0;0;1;0;0;0;65;2976;183,43;10,716087525196;12;102;13;47,5878;7,77186;31733;"6"
"1453";0;0;0;1;0;1;0;0;0;0;46;3845;147,82;13,9113167399639;12;103;37;47,6409;7,69963;12985;"8"
"1454";1;0;1;1;0;1;0;0;0;0;44;1812;165,44;10,1570616151203;24;102;13;47,5878;7,77186;31733;"0"
"1455";0;0;0;1;0;1;0;0;0;0;46;3075;-7,69;12,7724450757576;12;102;37;47,9598;8,50041;21340;"8"
"1456";1;0;0;1;0;1;0;0;0;0;62;3956;601,08;13,8620051388889;12;102;33;47,6266;7,91964;12594;"8"
"1457";0;0;0;1;1;1;0;0;0;0;72;2663;113,89;12,5866536429891;24;103;13;47,9598;8,50041;21340;"3"
"1458";1;0;0;1;0;0;0;1;0;0;70;3086;200,55;13,1305712719561;24;103;13;48,0543;8,4237;17568;"1"
"1459";0;0;0;1;0;1;0;0;0;0;31;1876;125,55;9,64873200368777;12;102;37;47,675;7,87473;18598;"8"
"1460";1;0;0;1;0;1;0;0;0;0;83;3633;124,11;13,277894390336;12;102;13;47,6068;7,61412;28610;"0"
"1461";1;0;0;1;0;1;0;0;0;0;41;1852;319,1;9,58654393337229;12;102;37;47,8687;8,19993;4872;"8"
"1462";0;0;0;1;0;1;0;0;0;0;45;2408;75,82;11,0349515005035;12;102;37;48,0056;8,47567;5025;"8"
"1463";1;0;0;1;0;1;0;0;0;0;35;2357;258,08;11,6877972342995;24;102;13;47,72;7,86087;6011;"8"
"1464";0;0;0;1;0;1;0;0;0;0;57;2928;40,38;12,8509467943806;24;90;0;47,6068;7,61412;28610;"8"
"1465";0;0;0;1;0;1;0;0;0;0;38;2678;132,25;12,629983065975;24;106;13;47,7569;7,62814;5332;"8"
"1466";0;0;0;1;0;1;0;0;0;0;38;2797;79,12;12,9797616766587;24;102;13;47,7569;7,62814;5332;"8"
"1467";0;0;0;1;0;1;0;0;0;0;40;2517;23,71;10,7529516846523;12;102;37;47,6068;7,61412;28610;"8"
"1468";0;0;0;1;0;1;0;0;0;0;74;3675;66,38;13,5072626679087;12;102;13;47,6068;7,61412;28610;"8"
"1469";0;0;0;1;0;1;0;0;0;0;37;2305;102,69;11,5348108287335;24;102;13;47,6783;7,74564;9678;"8"
"1470";0;0;0;1;0;1;0;0;0;0;75;1761;575,39;9,93608820512821;24;102;13;48,0204;8,29805;3904;"8"
"1471";0;0;1;1;0;1;0;0;0;0;42;1621;69,42;9,5254948316913;24;102;13;47,907;8,65239;5991;"5"
"1472";0;0;0;1;0;1;0;0;0;0;41;2921;35,76;13,3438498305759;24;102;13;47,6365;7,62382;2911;"8"
"1473";0;0;0;1;0;0;1;0;0;0;58;3478;2,45;14,0166487077483;12;101;37;47,9376;8,19061;11538;"6"
"1474";0;0;0;1;0;1;0;0;0;0;36;3468;135,29;13,7957112536614;12;101;37;47,998;8,59023;12315;"8"
"1475";0;0;0;1;0;1;0;0;0;0;57;3074;148,95;12,7699963732041;12;103;37;48,7811;9,12408;13092;"0"
"1476";0;0;0;1;0;0;1;0;0;0;47;3042;-83,97;12,8346758943089;12;101;37;47,9376;8,19061;11538;"6"
"1477";1;0;0;1;0;0;1;0;0;0;47;1278;102,02;8,44243690476191;12;102;13;47,9376;8,19061;11538;"6"
"1478";0;0;0;1;0;1;0;0;0;0;47;2295;127,04;11,7283826986077;12;102;13;47,6068;7,61412;28610;"8"
"1479";0;0;0;1;0;1;0;0;0;0;30;1383;92,87;9,27130556384743;12;101;13;48,0056;8,47567;5025;"8"
"1480";1;0;0;1;0;0;0;1;0;0;47;1444;147,21;9,86679562770563;24;102;13;48,0543;8,4237;17568;"1"
"1481";0;0;0;1;0;1;0;0;0;0;46;1543;75,27;9,29726618136619;24;101;13;47,907;8,65239;5991;"8"
"1482";0;0;0;1;0;1;0;0;0;0;63;3695;36,18;13,5554683957197;12;102;13;47,6189;7,66306;20638;"8"
"1483";0;0;0;1;0;1;0;0;0;0;78;2852;123,52;13,0288147894103;24;89;0;47,5908;7,70282;2486;"8"
"1484";0;0;0;1;0;1;0;0;0;0;46;1787;60,97;9,01540118440101;12;101;13;47,6068;7,61412;28610;"8"
"1485";0;0;0;1;1;1;0;0;0;0;28;2157;104,65;10,4648761905342;12;101;13;47,5878;7,77186;31733;"3"
"1486";1;0;0;1;0;1;0;0;0;0;38;3040;276,58;13,693747133758;24;106;13;47,8193;8,67623;4577;"8"
"1487";0;0;0;1;0;1;0;0;0;0;34;3154;76,6;12,9783863288666;12;102;13;48,0056;8,47567;5025;"8"
"1488";0;0;0;1;0;1;0;0;0;0;53;1844;52,88;10,1811202207745;24;101;37;47,9598;8,50041;21340;"8"
"1489";0;0;0;1;0;1;0;0;0;0;35;3028;84,47;11,9692336796537;12;101;13;47,6189;7,66306;20638;"8"
"1490";0;0;0;1;0;1;0;0;0;0;53;3610;130,23;12,7121884423059;24;101;13;47,7918;7,59398;2518;"8"
"1491";0;0;1;1;0;1;0;0;0;0;66;5069;211,35;13,094066882716;12;101;13;47,5878;7,77186;31733;"0"
"1492";0;0;1;1;0;1;0;0;0;0;48;2816;27,23;13,9436382293368;12;101;13;47,6652;7,89836;1119;"5"
"1493";0;0;0;1;0;1;0;0;0;0;72;2890;59,05;12,2899926616915;12;100;37;47,9598;8,50041;21340;"8"
"1494";0;0;0;1;0;1;0;0;0;0;34;1970;68,68;10,5512649664148;24;100;13;47,9393;8,72714;5581;"8"
"1495";0;0;0;1;0;1;0;0;0;0;63;3013;170,21;12,6099232282416;12;100;13;48,1533;8,42231;5895;"8"
"1496";0;0;0;1;0;1;0;0;0;0;33;3796;206,82;11,0026734589343;12;101;13;47,6068;7,61412;28610;"8"
"1497";0;0;1;1;0;1;0;0;0;0;43;3681;119,11;13,5217110844749;12;100;13;47,5878;7,77186;31733;"0"
"1498";0;0;0;1;0;1;0;0;0;0;47;3404;126,23;12,7407178995434;12;100;13;47,5878;7,77186;31733;"8"
"1499";0;0;0;1;0;1;0;0;0;0;38;1945;108,35;10,4770710631597;24;101;37;47,9319;8,87866;4507;"8"
"1500";0;0;0;1;0;1;0;0;0;0;42;2380;66,79;13,0367924095738;12;100;16;47,6246;8,12394;7240;"8"
"1501";0;0;0;1;0;1;0;0;0;0;31;3378;142,18;13,926594588581;24;99;13;47,5878;7,77186;31733;"8"
"1502";1;0;0;1;0;0;1;0;0;0;72;2272;174,8;8,6612226941363;24;100;13;47,8312;7,9607;4788;"6"
"1503";1;0;0;1;0;0;1;0;0;0;70;1764;258,91;9,95654653867557;24;100;13;47,9376;8,19061;11538;"6"
"1504";0;0;0;1;0;1;0;0;0;0;38;1684;118,19;10,7978606817113;24;88;0;47,5878;7,77186;31733;"8"
"1505";0;0;0;1;0;1;0;0;0;0;37;2955;139,65;12,7801150089918;24;100;37;47,6189;7,66306;20638;"8"
"1506";0;0;0;1;0;1;0;0;0;0;32;1391;238,72;8,75428133753502;24;89;0;47,7811;8,7633;8186;"8"
"1507";0;0;0;1;0;1;0;0;0;0;46;2489;481,41;11,5161567040918;24;100;37;47,6029;7,67384;13965;"8"
"1508";0;0;0;1;0;1;0;0;0;0;37;1871;103,97;9,63692154051173;12;99;13;47,7249;7,56701;3848;"8"
"1509";0;0;1;1;0;1;0;0;0;0;36;2659;16,58;12,5743585363078;24;101;13;47,998;8,59023;12315;"5"
"1510";0;0;0;1;0;1;0;0;0;0;35;2595;126,14;12,3886737363812;24;101;37;47,5864;8,0247;6765;"8"
"1511";0;0;0;1;0;1;0;0;0;0;55;3591;135,33;14,1168813502375;12;100;13;48,1533;8,42231;5895;"8"
"1512";0;0;1;1;0;1;0;0;0;0;60;2727;28,87;12,676153313897;24;100;13;47,8193;8,67623;4577;"5"
"1513";0;0;0;1;0;1;0;0;0;0;59;3326;8,65;13,4259016666667;12;100;37;47,907;8,65239;5991;"8"
"1514";1;0;0;1;0;1;0;0;0;0;59;2994;198,54;12,5612442127921;12;100;13;47,5877;8,06966;8500;"8"
"1515";1;0;0;1;0;1;0;0;0;0;45;2190;651,09;9,58647079488425;24;100;13;47,6365;7,62382;2911;"8"
"1516";0;0;0;1;0;1;0;0;0;0;52;1812;87,48;9,68036332563954;24;100;37;47,6189;7,66306;20638;"8"
"1517";0;0;0;1;0;1;0;0;0;0;45;3082;79,61;12,7905156552706;12;100;13;47,9598;8,50041;21340;"8"
"1518";0;0;0;1;0;1;0;0;0;0;51;3273;88,52;13,3786648721668;12;100;13;47,7249;7,56701;3848;"8"
"1519";0;0;0;1;1;1;0;0;0;0;33;2646;22,19;11,9411994563519;24;100;13;47,5878;7,77186;31733;"3"
"1520";0;0;0;1;0;1;0;0;0;0;49;1653;74,51;10,1526664971752;12;99;13;47,9598;8,50041;21340;"8"
"1521";1;0;0;1;0;0;0;1;0;0;49;1803;133,46;11,893208117145;24;100;13;48,0543;8,4237;17568;"1"
"1522";1;0;0;1;0;1;0;0;0;0;48;3201;282,29;14,1670864718076;24;100;13;47,6365;7,62382;2911;"8"
"1523";0;0;0;1;0;0;1;0;0;0;73;2584;108,76;13,2864255804047;12;100;13;47,9376;8,19061;11538;"6"
"1524";0;0;0;1;0;1;0;0;0;0;58;1601;65,77;9,46712227380218;24;100;37;48,1533;8,42231;5895;"8"
"1525";0;0;0;1;0;0;1;0;0;0;59;3054;30,25;13,8854689933046;24;100;13;47,9376;8,19061;11538;"6"
"1526";0;0;0;1;0;1;0;0;0;0;53;2850;110,27;13,1345017123288;24;100;13;47,907;8,65239;5991;"8"
"1527";1;0;0;1;0;1;0;0;0;0;34;3303;393,04;13,3648564227642;12;99;37;47,6246;8,12394;7240;"8"
"1528";1;0;0;1;0;1;0;0;0;0;70;2961;444,13;13,463035900335;24;99;13;47,675;7,87473;18598;"8"
"1529";0;0;1;1;0;1;0;0;0;0;36;1811;180,9;9,18687383484734;24;87;0;47,8687;8,19993;4872;"5"
"1530";0;0;0;1;0;1;0;0;0;0;72;3412;-61,76;13,6500391810515;12;99;37;47,9393;8,72714;5581;"8"
"1531";0;0;0;1;0;1;0;0;0;0;38;3249;51,01;14,3088840658779;24;99;37;47,9393;8,72714;5581;"8"
"1532";0;0;0;1;0;1;0;0;0;0;34;2052;21,99;9,64606062103929;12;99;25;47,6068;7,61412;28610;"8"
"1533";0;0;1;1;0;0;1;0;0;0;51;2590;63,8;13,3556537991104;12;99;13;47,5697;7,96115;16221;"0"
"1534";0;0;0;1;0;1;0;0;0;0;77;1643;107,01;9,59160219101124;24;99;13;52,9466;8,23151;13696;"0"
"1535";1;0;0;1;0;0;1;0;0;0;70;3772;354,19;10,6270391099476;24;99;13;47,8433;7,88954;568;"6"
"1536";0;0;0;1;0;1;0;0;0;0;45;2531;122,39;11,6292349113475;24;99;37;47,5878;7,77186;31733;"8"
"1537";0;0;0;1;0;1;0;0;0;0;38;2234;67,29;8,43569767121279;12;99;13;47,6068;7,61412;28610;"8"
"1538";0;0;1;1;0;1;0;0;0;0;46;2190;107,52;13,106737345679;24;84;0;47,7811;8,7633;8186;"5"
"1539";0;0;0;1;0;1;0;0;0;0;46;2814;-18,16;11,4598457191742;12;99;37;47,5878;7,77186;31733;"8"
"1540";1;0;0;1;0;1;0;0;0;0;55;3107;469,58;13,8905911186734;24;98;13;48,0056;8,47567;5025;"8"
"1541";0;0;0;1;0;1;0;0;0;0;66;2752;34,27;12,9169248517238;24;86;0;47,8851;8,35481;7590;"8"
"1542";1;0;0;1;0;1;0;0;0;0;41;3108;195,51;13,8932985168054;24;98;37;47,8687;8,19993;4872;"8"
"1543";0;0;0;1;0;1;0;0;0;0;55;3156;6,94;14,0361260133445;24;106;13;48,095;8,55263;3581;"8"
"1544";0;0;1;1;0;1;0;0;0;0;42;3871;182,77;14,1362628938651;12;98;13;47,6409;7,69963;12985;"5"
"1545";0;0;0;1;0;1;0;0;0;0;31;6000;43,43;13,5846945926011;24;99;13;47,6619;8,05664;4284;"0"
"1546";1;0;0;1;0;0;1;0;0;0;72;3491;356,4;9,53625320220619;12;98;13;47,8312;7,9607;4788;"6"
"1547";0;0;0;1;0;1;0;0;0;0;38;3255;1,88;13,2424707241414;12;98;13;47,9598;8,50041;21340;"8"
"1548";0;0;0;1;0;1;0;0;0;0;44;2674;33,26;12,6188168313753;24;97;13;47,5537;7,68462;13749;"8"
"1549";1;0;0;1;0;1;0;0;0;0;36;2865;321,48;10,1158697278912;12;97;13;47,5908;7,70282;2486;"8"
"1550";0;0;0;1;0;1;0;0;0;0;45;3331;95,16;12,6900639834105;12;97;37;47,6068;7,61412;28610;"8"
"1551";0;0;0;1;0;1;0;0;0;0;60;2091;139,84;10,6387538702996;24;98;31;47,907;8,65239;5991;"8"
"1552";0;0;0;1;0;1;0;0;0;0;56;2693;47,04;12,6761230203938;24;98;13;47,9319;8,40093;5923;"8"
"1553";0;0;1;1;0;1;0;0;0;0;42;4116;526,58;13,8255698739284;24;99;13;47,9319;8,87866;4507;"0"
"1554";0;0;0;1;0;1;0;0;0;0;46;2862;125,83;11,5727094764757;12;104;13;47,6068;7,61412;28610;"8"
"1555";0;0;0;1;0;1;0;0;0;0;52;1849;-0,75;10,0225331463057;24;98;30;47,9598;8,50041;21340;"8"
"1556";0;0;0;1;0;1;0;0;0;0;31;2663;127,01;12,5880373260633;24;98;13;47,8193;8,67623;4577;"8"
"1557";0;0;0;1;0;1;0;0;0;0;56;1678;65,46;9,31541599491239;24;97;37;47,6189;7,66306;20638;"8"
"1558";1;0;0;1;0;0;1;0;0;0;54;4157;138,79;11,1024010433933;24;97;13;47,7897;7,89303;4354;"6"
"1559";0;0;0;1;0;1;0;0;0;0;56;3262;214,68;12,5258829822531;12;97;25;47,6029;7,67384;13965;"8"
"1560";0;0;0;1;0;1;0;0;0;0;56;2922;133,62;13,2694651015228;12;97;13;47,686;7,83521;2349;"8"
"1561";0;0;0;1;0;1;0;0;0;0;71;4153;63,89;13,9068005978785;24;97;13;47,907;8,65239;5991;"8"
"1562";0;0;0;1;0;1;0;0;0;0;61;2305;105;12,7950702143266;24;84;0;48,1533;8,42231;5895;"8"
"1563";1;0;0;1;0;1;0;0;0;0;69;2071;785,94;10,3813584341826;24;97;37;47,6029;7,67384;13965;"0"
"1564";0;0;0;1;0;1;0;0;0;0;74;3468;-116,93;13,3928309090909;24;84;0;47,9384;8,0895;1647;"8"
"1565";0;0;0;1;0;1;0;0;0;0;33;3135;7,71;13,2685571078431;24;97;13;47,5878;7,77186;31733;"8"
"1566";1;0;0;1;0;1;0;0;0;0;71;3601;242,26;14,141821633414;12;99;13;47,72;7,86087;6011;"8"
"1567";1;0;0;1;0;0;0;1;0;0;45;2172;159,2;11,3857509776207;12;98;13;48,0543;8,4237;17568;"1"
"1568";1;0;0;1;1;1;0;0;0;0;72;1847;373,63;9,72575921474359;12;97;13;47,6189;7,66306;20638;"3"
"1569";0;0;0;1;0;1;0;0;0;0;76;3008;-128,91;13,5207263603666;12;97;13;47,8193;8,67623;4577;"8"
"1570";0;0;1;1;0;1;0;0;0;0;47;4934;197,38;12,8730463868486;12;98;13;47,6029;7,67384;13965;"5"
"1571";0;0;0;1;0;1;0;0;0;0;56;2959;81,7;12,710918266626;12;97;13;47,6189;7,66306;20638;"8"
"1572";0;0;0;1;0;1;0;0;0;0;32;2666;166,33;11,7067408318532;12;97;13;47,6783;7,74564;9678;"8"
